gen,specEquation,range,seed,topAEquation,topPEquation,correlation,covariance,AMean,PMean,AStd,PStd,AVar,PVar,ASkew,PSkew,AExKur,PExKur,topAMean,topPMean,topABest,topPBest,topAMeanDelta,topPMeanDelta,topABestDelta,topPBestDelta,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
117,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((0)+((x)*(x)))*((5)*((8)-(x)))),(((x)*(x))*((x)+(7))),-0.19130565478721595,-0.0000013940223930481086,-0.938006482684758,0.020639516636689843,0.01786836109863594,0.14243071488356918,0.0000002719372569533468,0.00019526084879962382,0.7883912930211827,0.10021283440212392,2.215986627322129,-0.3694774522071165,-0.936081896151963,0.050579011755301106,-0.796920301046722,0.6574341769694707,654.728862418797,608.0289115803209,2080.1953166843628,219.31162506554205,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,4,4,4
118,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((0)+((x)*(8)))*((8)*((6)*(9)))),((x)*(0)),NaN,0,-0.9343283468615979,0,0.17739526608867429,0,0.00001634584708964947,0,2.743555465691144,NaN,12.13611293778679,NaN,-0.9129042880920191,0,0.47253369334799084,0,959.8957940707601,640.2028758309526,19419.716262660026,640.2028758309526,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,3,1,4
119,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((x)*(0)),((x)/(1)),-0.022967297144388228,-0.00000002230918112038414,-0.9378475434226343,-0.08663103635054797,0.0002595118211635711,0.1250023283584923,0.000000000875084544477278,0.001078195380645052,0.0979740129383356,-0.12783372791164813,-0.008816768231787009,-0.4391613677740738,-0.9377741045623966,-0.01563416244489801,-0.9374999999999999,0.008255384467473688,637.3951553649576,1142.1878766853638,640.2028758309526,634.9177549537858,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,1,2,4
120,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((7)-(x))-((x)+(x))),(((((2)*(x))*((x)-(1)))+(((4)-(0))+((4)-(x))))/(((3)+((x)*(x)))+(((x)+(x))+((x)-((x)-(x)))))),0.09091347154892268,0.00000016668079554138643,-0.9374995166515454,-0.16779240307317697,0.00018299082349963904,0.3112473304415234,0.0000000012711406210218827,0.002644362857110107,-0.020354179360484323,-0.3975524179500937,-0.2223980407260453,0.20819752870362507,-0.9374234897136353,-0.0598324517780148,-0.936896091628251,0.8065254521856051,640.9865895167345,2697.2088427132494,646.3888578522649,123.86296191086876,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,8,2,4
121,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((1)-(9))+((9)+(x)))/((x)*((x)*(x)))),((((x)*(7))/((9)/(8)))*((7)+((0)+(x)))),-0.1683867678343187,-0.00001544839076787374,-0.9423932402066275,-0.34377116569897814,0.0050946937033722935,0.4209615654135147,0.0000024240432657869704,0.003472243744286256,-0.4169971114993277,0.3793815088692251,-0.14081386196265022,-0.4751680064401014,-0.9391725710957813,-0.21077910236838363,-0.9272878068093772,0.34730638201985964,623.0703186221374,NaN,744.8088830177995,417.85633126739503,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,1,2,4
122,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((0)-((9)*(9)))-((x)*(x))),(((8)*((9)*(x)))-((1)+(x))),0.11866113388395987,0.0000007610098256331068,-0.938574098110454,0.009416306189883122,0.009643684576608686,0.0681228515646703,0.0000010330337592170245,0.00003981521139416455,0.13912577808415258,-0.23937344847809583,0.5520679043387258,-0.15842218558651533,-0.9361213270177868,0.022588673580106005,-0.8950429979081268,0.5233029486631663,654.3249623596456,625.8500132117997,1075.100393245001,305.18282316597623,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,4,3,4
123,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(x))*((2)*(5)))*(((3)-(3))+((8)*((x)/(0)))))-((((3)*(x))*((x)+(x)))/(((x)+(x))-((x)-((x)/(x)))))),((((9)*((1)+(3)))-(((3)-(x))-((5)-(8))))/(((3)+((0)-(x)))*((x)+((0)*((x)+(x)))))),0.146626149905175,0.00003169040016025773,-0.9646599700686468,-0.4448683367786814,0.13182507608562993,0.44196148806080954,0.000013923316731907175,0.003354979581914557,1.1531147879412378,-0.1779945416202614,3.9814618387989813,1.2052708839845896,-0.9493196876648398,-0.29274815380885116,0.05967552987037885,0.669131486627668,NaN,NaN,10893.310063369125,211.82297378287896,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,1,2,4
124,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)*(5))*((8)-(0)))*((x)*((6)+((x)*(x))))),(((((x)-(0))+((2)-(6)))+(((4)+(9))*((0)*(x))))*(((3)*((1)-(3)))/((3)-((7)-((x)*(x)))))),0.1340944391952192,0.00017699280913671344,-0.9031241818359514,-0.26153741213863996,0.35670349435441284,0.39220089028116195,0.000529779995074224,0.0032884720335077154,0.5941362212973994,0.3507454925885924,-0.1159841876271619,-0.3412194228258598,-0.8422938733906282,-0.12375903877555568,0.8882069990096237,0.8923464650076348,3087.7415449601513,5161.256765823935,91626.89902364311,68.92010269548034,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,1,1,4
125,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((x)*((9)/(x))),((((3)-((0)-(0)))+(((0)/(7))/((1)-(9))))*(((7)*(x))-((x)+((x)-((x)-(x)))))),0.14301475780983014,0.000012473145864340967,-0.939353150772868,-0.6002968350192506,0.00004364639826960075,0.505552433611693,0.0000021127053453693486,0.0036004050416716025,-0.9397723935116639,0.09836275693279276,0.5598244703248545,-0.5170981042924598,-0.9374824473976334,-0.45003242641912944,-0.937386481899341,0.47137294941278923,640.3826714551674,15195.297628312419,641.3656696629639,338.4285580279668,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,2,1,4
126,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((0)+(9))*((5)-((8)*(8))))*((x)*((x)-((x)/(x))))),(((5)-((3)*(x)))*((x)+((x)*(x)))),-0.0736013782282844,-0.000009540844636165012,-0.9416835528677323,-0.31182732380863337,0.019484307840137632,0.43523887300527353,0.0000040768436639145535,0.004121712508581993,-0.5259863913687368,-0.24146902045194074,0.8755786154449603,-0.018700996103794054,-0.9370650970243302,-0.1739792744834815,-0.819054238876073,0.8088004252403622,644.6576940026528,NaN,1853.4719462553392,122.40651761877533,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,5,6,4
127,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)+((8)*(0)))+(((4)-(x))+((3)*(6))))+(((0)*(8))*((6)/((0)-((1)+(x)))))),(((x)*(x))*((x)*(2))),-0.013830378754340381,-0.000006323279042976319,-0.953238340930541,-0.22796858739683512,0.16257941187460012,0.3333347554265397,0.00008191136679536351,0.002551951255079045,2.0040669527481763,0.018938598981214454,3.721979842062075,-0.07148582444050344,-0.923692750807193,-0.08990743731773372,0.281838830909692,0.7986383143367062,NaN,NaN,14263.15770632701,128.91233024380907,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,3,2,4
128,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((5)-((x)*(6))),(((x)*(x))+((2)*(x))),0.10669903734609866,0.000013266650164085994,-0.9406936936279836,-0.013003814199410112,0.0012174810061975703,0.14353428600913146,0.000010254335784231282,0.0015076273844346494,-0.7775401120980894,-3.9751451218637532,-0.7392685602424107,24.393937109646348,-0.937463791915988,0.034309722025232345,-0.9343263869791221,0.6170047477877958,640.5737641431572,621.8862690768376,672.7109747548019,245.19466189585415,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,1,2,4
129,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((0)-((x)*(8))),((((6)-(6))+((6)*(x)))*((8)*((2)-(x)))),0.006265344832320989,0.0000007053418424408496,-0.9392322645115425,-0.06393575653424119,0.0008527836542916444,0.163751479286336,0.000008397907033060328,0.0015091703903964714,-1.649121183502578,-0.7292871009354487,2.3907500741788668,1.5190676314248948,-0.9372295780815144,0.01964036673047198,-0.9333436436121894,0.5903081641478003,642.9728740693872,635.5419600736676,682.7774568302293,262.2858915170408,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,2,6,4
130,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((4)-(9))+((8)-(3)))+((9)*((x)-(x)))),((((4)/((7)*(4)))+((6)+((x)*(4))))*(((x)*(5))/((1)/((9)/(x))))),0.034218570737353994,0.0000006380681703540101,-0.9367998004014224,-0.25484204075293726,0.002207422007322438,0.36594523094653797,0.00000009688679701499277,0.0035887716964590703,-0.38467094360421716,-0.2372391683594355,0.05861572581490959,-0.19353312504210773,-0.936128482925346,-0.1348879601404716,-0.9238400576750921,0.5217979742336386,654.2516626380695,5157.550158027892,780.1250255924083,269.0289161563518,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,1,2,4
131,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)*((x)*(x)))+((0)*((0)/(3))))*(((1)+(0))+((x)*((x)*(x))))),((0)+((9)*(x))),-0.06814878463021026,-0.0000003801072618901817,-0.9483420400465914,0.000990786558421337,0.1219828671907863,0.016903177175115174,0.000012525892810634659,0.0000024836329485114024,0.5906524426050577,0.1382673864853055,0.8081895518716622,-0.8513251890015066,-0.9384729265852167,0.004504947227004388,0.000403987145743079,0.07377034044034662,630.236975597434,637.3250355656031,10247.385825446192,592.9748917300143,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,1,3,4
132,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((7)*((4)-(1)))*(((x)*(x))-((2)*(0))))-(((0)/(0))+((1)*((x)*((x)*(x)))))),(((8)+(9))*((6)*(x))),-0.12140676503578676,-0.00004240056707158509,-0.9234039355197889,0.005889058945804064,0.49463220540376657,0.15022827951462564,0.000752945364414373,0.00016199219555475494,1.7971478764108242,0.6156187461953619,4.252426761742255,1.7212662831023882,-0.8084666575977697,0.050167472543193536,0.9844941591453829,0.5939336453094494,22881.395012382378,608.5610260590315,660605.6459198804,259.96484805108213,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,2,1,4
133,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)-(6))*((x)*(x)))*(((0)+(7))*((x)+(8))))*(((5)*((x)/(2)))/((3)-((x)*((x)-(x)))))),((x)*(9)),0.005245973535804944,0.0000000505090751637829,-0.9601798948379631,-0.0036004877549775365,0.24663627085305775,0.015327547858535108,0.00004976021497749528,0.0000018629637068633259,1.6230085272674246,-0.11463095588040659,3.7298938230011713,-0.5746945189251003,-0.9326988277492039,-0.0011241165965380799,0.9925351669155282,0.07377034044034662,21811.10507929947,640.9482997188545,1372200.2752617481,592.9748917300143,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,3,2,4
134,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)+((x)-(5)))*(((x)*(x))+((x)-(5))))*(((5)/((6)/(5)))/((1)*((1)*((x)*(x)))))),((((9)*(x))+((x)-((9)+(0))))*(((x)*(x))-((x)/((7)+(0))))),0.10283758510674514,0.00008738920449241681,-0.9377625817929888,-0.10257410307992551,0.3124394380264092,0.27284195107423465,0.00043094703809661516,0.0016756678311753413,0.597963499155873,-0.3026240890328183,-0.0629505298836599,0.2823200811930091,-0.8778606935636273,-0.0192073912154381,0.6739555539638843,0.8506874170394523,NaN,NaN,31416.716763090037,95.59034500909031,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,2,3,4
135,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((0)/(x)),(((x)*((2)*(x)))*((x)-((x)*(5)))),NaN,0,-0.9375000953070715,-0.07241862196732346,0,0.32797575238330456,0,0.0022665267389613097,NaN,-0.4262707038473708,NaN,1.522211289587149,-0.9375000953070715,0.05452535945829866,-0.9375000953070713,0.838778531561912,640.2018995771741,1204.8551605939842,640.2018995771741,103.2144477397531,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,1,1,4
136,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((6)-(1))*((8)/(x)))/((4)/((8)-(1)))),((((7)-(3))/((3)-((x)*(x))))-(((9)/(6))-((x)*((x)+(x))))),-0.08366671873390703,-0.000014458493991967462,-0.958575413185738,-0.2666774836587661,0.026646906718030855,0.41196834644364155,0.000011914284590114195,0.002506528655702883,-0.03579000150228188,0.048638430444435235,-0.806621563110463,-0.40765430602638997,-0.9522213272597245,-0.15947719539014338,-0.936748411704478,0.6704499303574889,NaN,NaN,647.9015796426971,210.97890231542638,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,3,4,4
137,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((9)*((4)-(9)))*((8)*((8)+(x))))*(((8)+(1))*((0)-((x)-(x))))),(((7)/((1)/(9)))+((x)*(x))),0.11342887729194384,0.00008249004818007281,-0.9299394486801358,-0.16910798932900206,0.3012461886539636,0.29760804282741093,0.00024153064642471456,0.002189694884741341,1.9159094975188389,-0.32368665128513896,4.748024238029359,-0.5757725676685217,-0.8717644761332272,-0.08727673081771681,0.6458324537212251,0.44070586914853466,1574.9073510679666,3648.0670871552875,28922.03455940739,358.06171100648123,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,1,1,4
138,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(x))*((x)/((2)*(x))))*(((5)+(2))*((7)*((x)/(3)))))*((((x)*(x))+((6)+(5)))*(((x)-(4))*((3)*((x)/((x)+(1))))))),(((x)*((x)+(x)))/((1)*(x))),-0.07356734387430305,-0.00007555839723127305,-0.9466745176985075,-0.15085323325156652,0.3369942137906043,0.34080005500511,0.0005323414064363831,0.00198155017549559,0.6887336740956012,-0.26183302953862864,-0.476799199428076,-0.3159542799384969,-0.8894171665061,-0.06430058836005167,0.7523453605481967,0.7986383143367062,NaN,NaN,62435.70433135567,128.91233024380907,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,1,5,4
139,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(7))+((8)/(1)))*(((x)+(x))*((9)*((3)+(3)))))+(((x)-((0)/(5)))/(((1)*(7))-((x)-((x)+(x)))))),(((x)+(x))*((x)*(x))),-0.2785404960656296,-0.00008563349767277209,-0.9403375710569938,0.01063141448599235,0.2552966242363255,0.12806631815998215,0.0002742857958264547,0.0003445937202660941,0.916787825952036,-0.40274620398826844,-0.277840238628678,-0.6742411173655642,-0.8985299831493068,0.04220223909131268,0.6164288617593876,0.7986383143367062,1231.0443857527946,614.0926709601536,26704.944642810166,128.91233024380907,AddToLeafX|SkipD|MultXD|AddRandomSubTreeR|SkipD|AddXD|MutateTerminalR|DeleteTerminalR|MutateTerminalR|MutateTerminalR|MutateTerminalR|MultXD|DivXD|SubXD|AddToLeafR|MutateTerminalR,AddRandomSubTreeR|AddTreeWithAdd|AddXD|SkipD|FellTreeD|AddRandomSubTreeR|AddTreeWithMult|AddTreeWithMult|AddTreeWithDiv|MutateNonTerminalR|AddRandomSubTreeR|MultXD|SubXD|MultXD|FellTreeD|DeleteTerminalR,MutateTerminalR,AddRandomSubTreeR,0,0,1,1,4
