gen,specEquation,range,seed,topAEquation,topPEquation,correlation,covariance,AMean,PMean,AStd,PStd,AVar,PVar,ASkew,PSkew,AExKur,PExKur,topAMean,topPMean,topABest,topPBest,topAMeanDelta,topPMeanDelta,topABestDelta,topPBestDelta,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
267,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(9))*((6)*(x)))*(((1)*(3))*((x)-((2)-(9)))))*((((6)-(7))-((6)+(1)))-(((2)/(7))+((5)+((x)+(x)))))),((x)*((9)+(x))),-0.0819565977782606,-0.00000309741930347701,-0.9365502120115807,0.0008151918073858616,0.31329943700432045,0.025238500557221853,0.0003245644625042809,0.00000440079554530899,0.9933495195805357,-0.018044824998227738,0.38167108272655614,-0.30001543951512355,-0.88585796180626,0.005688199569331062,0.7294982541039982,0.08188780654933482,1733.9391792338765,636.6505786508558,37867.5781901733,587.7780665825798,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,ReplaceBranchXR,0,0,1,2,3
268,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)-(8))*((9)*((x)-(9))))*(((x)+(0))*((x)-((0)+(8))))),(((((x)*(x))*((x)+(0)))+(((0)-(3))*((3)/(x))))-(((4)-((7)*(3)))+((x)-((x)+((x)+(9)))))),0.3088870106428805,0.00032533015291371216,-0.923989619681173,-0.12271855995338862,0.4230040557673591,0.24908601168635242,0.0005708045094263121,0.0019433988788155087,1.2556853990490116,-0.28485679246347867,1.7115384198902341,0.2830427110621767,-0.8471145464061822,-0.014514426504886168,0.8946925366761592,0.6075078033550602,NaN,1847.7838908946155,97269.89607370255,251.27463303329824,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,AddToLeafR,0,0,3,3,3
269,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((9)*(8))*((7)*(6)))+((9)/((x)-(x)))),(((((0)+(x))+((3)-(2)))*(((x)+(x))*((x)-(0))))-(((x)-((x)*(x)))-(((1)+(0))-((8)+((x)/(x)))))),-0.24517678761615408,-0.000008875628995348813,-0.9367393949586296,-0.12498705466876113,0.027513601641474678,0.1890180294100855,0.0000006217792963903099,0.0021076734386027795,2.005780242112669,-0.585624291307442,4.354120513614214,0.4904734011096803,-0.9338095302207029,-0.023852208857325613,-0.7172675757182185,0.5393548012561973,678.0052656849246,1638.750581987054,2896.097777853657,256.54010376711994,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,AddToLeafR,0,0,3,3,3
270,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(x))*((9)*((4)+(0))))*(((8)*((4)/(9)))+((x)+((6)*(3)))))-((((5)*(x))+((0)-(7)))*(((x)+(5))/((6)-((1)/((x)*(x))))))),(0),NaN,0,-0.9369344618567632,0,0.4108695903821372,0,0.0007363371866207086,0,1.1178409180305522,NaN,0.8512187731037382,NaN,-0.8556251442262186,0,0.8583770159604746,0,5490.311517364613,640.2028758309526,221486.31638739273,640.2028758309526,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,SubXD,0,0,1,1,3
271,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)-((7)/(0)))+(((2)/(x))-((5)+(2))))-(((x)/(7))/((9)/((6)/((x)-(x)))))),(0),NaN,0,-0.9629141370635281,0,0.028051626572738537,0,0.000014863004670565592,0,0.1259148548091375,NaN,-0.6162745891844974,NaN,-0.9537237956389881,0,-0.9363846987490366,0,474.0185458313704,640.2028758309526,651.6271809235068,640.2028758309526,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,SkipD,0,0,2,1,3
272,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(x))*((x)*(0)))+(((6)*(6))+((0)/(3))))*(((3)-((6)*(x)))+((x)/((x)*((x)*(x)))))),(((((2)-(3))*((0)*((0)*(2))))-(((x)+((6)/(x)))*((x)*((0)+(2)))))*((((x)/(6))-((9)*((0)*(0))))+(((0)/(7))+((7)*((x)*((x)/(x))))))),0.06942000286305845,0.000030251498138748745,-0.9522861614384375,-0.25078852800447765,0.22808812688785318,0.33521673275654024,0.00005227703519425404,0.003632566472267571,2.172218686894685,0.24289668557018512,6.410481801978408,-0.58565251087317,-0.9208681315241686,-0.12141067586475252,0.8271729687882812,0.27977187730252684,NaN,NaN,126586.53330471436,461.0921154052505,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,AddToLeafR,0,0,1,6,3
273,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((0)+((9)*(9))),((((0)+(4))*((9)/(2)))/((6)-((0)*(x)))),0.0347501021807713,0.0000001990580785617989,-0.9375443991313925,-0.1703931053014917,0.00036800042480284134,0.27929419057747656,0.000000011009186261615305,0.0029805212595402806,-0.49396143417341526,-0.31156184955394856,0.4410384266486176,-0.5227057767119629,-0.9373404558225782,-0.06772081009598765,-0.9360490382938909,0.5892321546922037,641.8371260902734,3143.713383242739,655.065433542499,262.9747558649351,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,AddToLeafR,0,0,4,2,3
274,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((8)-(0))/((1)/(4))),(((x)*((3)+(8)))*((x)+((x)+(x)))),-0.020796042863959363,-0.00000021979074922828748,-0.9628207252928651,0.025472374473426554,0.027273479372666568,0.024810915649749986,0.00001652833276948481,0.000006758158343192257,-0.11832668177341707,0.0035209075716992684,0.3055096518623648,-0.6275476001689393,-0.9531324664575753,0.031139167482433838,-0.9370413626894929,0.10613386030575771,480.07567611142275,620.2694147218201,644.9008106333529,572.255673240166,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,SkipD,0,0,5,3,3
275,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((8)-(2))*((x)+(2)))*(((x)+(6))*((8)+(0))))*(((2)*((1)*(x)))*((x)+((0)/((x)*(x)))))),(((((5)*(9))*((7)-(0)))+(((3)+(9))+((x)+(2))))+(((5)+((4)*(4)))-((x)/((4)+((7)*(x)))))),0.04210420244075885,0.000043329318417576795,-0.948782157084707,-0.3282231323738507,0.31186448569147907,0.41978381680580523,0.0002993941819163777,0.0035372802416714574,1.326103916250333,0.2654307622666428,1.90295180503542,-0.6587510564460963,-0.8891047516469159,-0.19968778009181903,0.8576272095932849,0.5507929722841663,NaN,NaN,217567.01230855798,287.58363098715114,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,AddToLeafR,0,0,1,1,3
276,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(0),(((x)+(x))*((x)*(x))),NaN,0,-0.9374999999999999,0.03539616481248697,0,0.4958262410598342,0,0.0033011056704363387,NaN,-0.08029575073636164,NaN,-0.7889275325006948,-0.9374999999999999,0.13094879928669007,-0.9374999999999999,0.7986383143367062,640.2028758309526,792.4320148189743,640.2028758309526,128.91233024380907,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,AddToLeafR,0,0,1,2,3
277,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((9)+(8)),((x)*(9)),-0.0807380701656045,-0.000000005668950246001739,-0.9374859608667314,0.015628708914723365,0.00016231493387136318,0.024112882649584652,0.0000000007155708113185006,0.000006889630721303273,0.24160138599146885,-0.18831812317393015,-0.21528166018075012,-0.554925543967872,-0.9374265523114995,0.021006141565997685,-0.9372753014921011,0.07377034044034662,640.9552185733714,626.7690987714403,642.5045179261821,592.9748917300143,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,AddToLeafR,0,0,1,1,3
278,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((9)-(x)),(((x)*((x)+(x)))+((0)*(x))),-0.13420703398807934,-0.00000010823871666762308,-0.9375016631109053,-0.03584909453458407,0.0003302826074815442,0.12226008404588033,0.0000000010256266497922288,0.0006341987985378287,0.14592917776407222,-0.6315711481184838,-0.231811593229581,0.3685104812435509,-0.93742805137405,0.007172541714045695,-0.9368698678795631,0.7986383143367062,640.9398633068771,641.2005954067279,646.6574741614673,128.91233024380907,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,SkipD,0,0,2,1,3
279,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((x)*((x)*(9)))+((8)*(x))),(((0)/(x))+((x)*(3))),0.15314601454480442,0.00001168397291592489,-0.9404178382329168,-0.06025442089787082,0.04088775904110835,0.12531422042860313,0.000006584120137018082,0.0008840400450476406,0.9436488506452287,-1.1029331686833284,1.9377925115190417,2.028014746099069,-0.9310595927271121,-0.013619762198040177,-0.7205292068320891,0.022253338122469376,706.1735519529586,1140.8582354325931,2862.6880879496616,624.3732635389043,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,ReplaceBranchXR,0,0,2,1,3
280,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(x))*((x)+(x)))-(((6)*(x))/((4)-((5)*(x)))))+((((0)/(3))-((7)/(x)))+(((x)/(2))/((6)*((x)+(x)))))),((((0)+(x))*((x)-(x)))*((x)-((3)/((8)+(0))))),0.19624328542222613,0.00006598809190255752,-0.9684691529688014,-0.37801228207775806,0.19901458921460657,0.45516973695783786,0.000024462271999929945,0.004622157481451336,1.8829370934068252,-0.03525065587816993,7.245076873985523,-0.5655084404601771,-0.9447512069835458,-0.2327091165552824,0.603090129996045,0.6187356999477985,NaN,NaN,31049.56198270848,244.08650134509463,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,AddToLeafR,0,0,2,3,3
281,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(0),((((4)*(6))*((5)*(x)))/((x)*((x)-(0)))),NaN,0,-0.9374999999999999,-0.22677778053146092,0,0.3074553791286284,0,0.0028789190005272815,NaN,0.25545926584862955,NaN,-0.38654508440138,-0.9374999999999999,-0.09413571006462876,-0.9374999999999999,0.5035270966385708,640.2028758309526,3652.4000155730046,640.2028758309526,282.02565880114923,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,AddToLeafR,0,0,1,4,3
282,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((0)+((x)-(9)))*((8)/(x))),(((4)-((1)+(8)))*((x)*((8)+(0)))),-0.012961862275057218,-0.000000006157582118844288,-0.9374984423041078,-0.09886506528416013,0.00012420634565470654,0.18280273435898428,0.0000000001552830991628274,0.0014533205998482203,0.5674450001112067,0.22462231172912228,1.0742367136132347,-0.9046858480555153,-0.9374553406431008,-0.02030205261245771,-0.9368179085148202,0.5771348040357399,640.6603326104678,1637.4890100274952,647.1897067172233,270.7195145451386,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,SubXD,0,0,6,4,3
283,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((4)*(9))*((x)-(9)))+((8)+((x)+((x)/(x))))),((((6)+((6)+(1)))+((1)-((1)*(x))))*(((6)*(x))/((x)-((x)-((x)-(x)))))),0.12109633452591653,0.000004883691148756036,-0.9391615053674143,-0.07292918058416034,0.0012250044799507194,0.039762988974069984,0.0000014502132551456058,0.0011215083616827044,-0.7926596323999173,-0.5894048906175827,0.3971549147866513,1.2657159929320536,-0.9373907560638828,-0.004605322709143683,-0.9280214183198094,0.47744885134740356,641.3218883440624,643.9038458140526,737.2943198382583,300.57606728118293,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,SkipD,0,0,2,6,3
284,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(4))*((x)*((6)*(x))))-(((7)/(3))+((x)-((1)-(7)))))*((((8)/(5))*((x)/(7)))/(((6)*(3))*((6)*((3)*(3)))))),(((((x)+(3))*((3)-(5)))*(((8)-(5))+((4)/((9)/(8)))))*((((5)*(0))+((3)-(4)))*(((x)-(x))-((2)+((x)-(x)))))),-0.08017759385309968,-0.00016534394080512213,-0.9058953703355124,-0.19673126308932445,0.5171539464461038,0.29847978108638257,0.0016247440815756785,0.0026174932322280543,0.9500825322384898,-0.4111857579671569,1.5221497971223958,0.02804161258971094,-0.7605397550055946,-0.08284201043639022,0.9832389473861322,0.3723539462763327,NaN,NaN,611133.8141627308,401.82080859784037,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,AddToLeafR,0,0,2,9,3
285,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((x)*(0)),((x)*((5)/(1))),-0.03948714553085483,-0.00000004688452053728599,-0.9378475434226343,-0.15103719656128906,0.0002595118211635711,0.27054192229851665,0.0000000009060341700855523,0.001555976023476484,0.24342507265806443,-0.5553388807899676,-0.3492960203254092,1.6859162701153605,-0.9377741045623966,-0.07796246971820757,-0.9374999999999999,0.041135245287455165,637.3951553649576,3150.003379540804,640.2028758309526,613.8679734999122,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,AddToLeafR,0,0,2,5,3
286,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((7)+((9)+(9)))*((x)*((x)+(x)))),(((((x)*(5))+((8)/(1)))+(((1)-(1))/((x)-((0)*(x)))))+(((8)+((6)*(x)))+(((0)*(x))/((9)-((x)*(x)))))),0.13023568215166836,0.000024489147788434447,-0.9257253772365375,-0.6156093729862482,0.032171807722458236,0.5052360166114466,0.00001281735592216255,0.0027586012056683394,0.15726593264192543,0.1288574800608293,0.46408831508025816,0.35994657864303337,-0.9154096192224306,-0.4818288377802525,-0.8592121023201402,0.6624654615874612,866.4800806629646,15196.543277935582,1442.1250716294417,168.9669940009835,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,AddToLeafR,0,0,1,3,3
287,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((5)-((x)*(5)))*((7)*((9)*(2))))-(((0)/(2))/((5)+((8)*((x)/(x)))))),((x)+(0)),-0.038530600414772936,-0.00000009027179616025419,-0.954271671789051,0.0014335808383214264,0.1886140641697552,0.0036030146972676706,0.00004386121305551908,0.00000012514456002761496,1.6782764972544437,-0.21258492576452617,3.5639649364453487,-0.6440617135914111,-0.9317600300086795,0.002084885126890839,0.5307256379251015,0.008255384467473688,844.082635043285,638.868152128564,24964.9646949925,634.9177549537858,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,SubXD,0,0,3,1,3
288,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(x))*((x)+(9)))+(((0)*(x))*((3)*(x))))+(((x)*((0)-(8)))+((x)*((x)/((x)-(x)))))),(((7)*((9)-(x)))*((x)+(1))),0.5075598728647002,0.0001864283950907184,-0.9391668926823472,-0.015579508271372163,0.22692187746458414,0.06810570303499891,0.00002221621390757142,0.006072667652849496,-3.380792105633749,-7.528099418408714,18.106908111890796,58.66038883686293,-0.9243804684762756,0.009637431446468888,0.8500869461991222,0.4672166018924306,NaN,634.1615830872456,184699.6068151533,341.0894636634533,MutateTerminalR|AddTreeWithSub|AddXD|AddTreeWithMult|AddXD|DeleteNonTerminalR|SubXD|AddTreeWithMult|ReplaceBranchR|MutateNonTerminalR|DeleteNonTerminalR|AddTreeWithSub|DivXD|SkipD|DeleteTerminalR|DeleteNonTerminalR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DeleteNonTerminalR,ReplaceBranchXR,0,0,3,1,3
289,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(x))*((x)*(0)))+(((2)*(8))+((3)*((3)*(x)))))-((((0)*(4))*((x)*(8)))+(((0)+(3))-((1)/((8)/(x)))))),((((0)-(3))-((4)-(5)))-((x)*((x)*(x)))),-0.1330674159829336,-0.00028626035002608075,-0.9245259850727443,-0.33198383762528466,0.44535571334031987,0.29709712676786587,0.0005907424226513298,0.00783394989122933,0.7355421478106642,1.1596307271951205,0.3740131014403101,1.597541197550314,-0.8499946827647373,-0.05991888687217375,0.987759049530059,0.6007439848205802,NaN,2224.4784879312856,836801.5243954043,255.604849110671,MutateNonTerminalR|AddRandomSubTreeR|AddToLeafX|MultXD|AddToLeafX|DivXD|AddTreeWithMult|AddTreeWithMult|DivXD|MutateTerminalR|FellTreeD|DivXD|AddRandomSubTreeR|SkipD|AddToLeafR|ReplaceBranchXR,AddTreeWithMult|DivXD|AddToLeafR|SkipD|SkipD|DeleteNonTerminalR|AddRandomSubTreeR|AddToLeafR|FellTreeD|SubXD|ReplaceBranchXR|AddToLeafX|ReplaceBranchXR|SubXD|AddTreeWithDiv|DeleteTerminalR,DivXD,SubXD,0,0,1,2,3
