gen,specEquation,range,seed,topAEquation,topPEquation,correlation,covariance,AMean,PMean,AStd,PStd,AVar,PVar,ASkew,PSkew,AExKur,PExKur,topAMean,topPMean,topABest,topPBest,topAMeanDelta,topPMeanDelta,topABestDelta,topPBestDelta,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
428,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(x))*((x)+(x)))-(((2)*(x))*((0)*((x)*(1)))))-((((7)*(x))*((6)*(4)))-(((5)+(4))+((x)*((x)-(x)))))),(((((3)-(x))+((2)+((5)-(x))))-(((2)+(8))/((3)*((9)*(3)))))*((((8)*(x))-((2)-(0)))*(((x)+(1))+((x)/((4)-(6)))))),0.04788265604926603,0.00018012563216062832,-0.7068536424527956,-0.3869600679500097,0.768427775313442,0.44165042462648,0.005133598505670919,0.0027565931380819737,0.14097107731188463,0.13012129122505486,-0.6169520353560323,0.0026203088517999795,-0.5317625576195323,-0.2558858401176023,0.9997584752098265,0.5260730191299257,NaN,NaN,42410743.865836866,303.40941608690247,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,ReplaceBranchXR,0,0,1,1,2
429,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((7)*((x)*(x))),((9)/((1)*(x))),-0.07827567478875397,-0.000001920466125050933,-0.93996163461849,-0.0868445333563907,0.004528012906697936,0.17695671786101624,0.0000006906037176692234,0.0008716271507002606,-0.3236694338874303,-0.4905716030669231,0.03343100338794747,0.1430083136775404,-0.9382950493555446,-0.02583230949320725,-0.922893740051818,0.07377034044034662,632.0589896893963,1640.6980774653766,789.8183898143224,592.9748917300143,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,ReplaceBranchXR,0,0,2,8,2
430,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((x)/(x))*((x)*(x))),(0),NaN,0,-0.9396649204251231,0,0.0011111629828711978,0,0.0000014011718871397609,0,-0.9787000074132001,NaN,1.7245877337058642,NaN,-0.9379009686638988,0,-0.9361151890353473,0,636.0956551630156,640.2028758309526,654.3878352237981,640.2028758309526,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,ReplaceBranchXR,0,0,3,1,2
431,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((7)*((8)-(0)))*((8)*((5)-(x)))),((((6)*(7))-((9)-((0)-(0))))*(((0)-(0))*((0)*((x)+(x))))),-0.037807543643723726,-0.0000009497884209065326,-0.9367797276839346,-0.09853135053422432,0.021495444351309498,0.1758868709106344,0.00000037925798013042714,0.0016640335925255999,1.6130005331851336,-0.4155689922608343,3.714155266657389,0.47344018176556135,-0.9342837469794425,-0.028742733212295146,-0.7651418593608318,0.27016577954118515,673.1477467615275,1642.5267235682618,2405.709712792094,467.24196681757473,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,FellTreeD,0,0,1,2,2
432,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((9)*(9)),(((x)*(9))*((8)-(0))),-0.06648936876672049,-0.00000002326174816551648,-0.9375456548335981,0.008380971911082767,0.0005331920618392071,0.06952951644495757,0.00000000699552039590275,0.000017496865463363884,-0.6209895190922016,-0.01523026267118588,0.01878846882920948,-0.15910475531014434,-0.93740437707283,0.01792091117083543,-0.9360490382938909,0.5163035069400439,641.1823649984669,628.8755578484445,655.065433542499,309.6638858863303,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,ReplaceBranchXR,0,0,6,3,2
433,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((x)*(x)),((((x)*(x))-((0)+((5)*(8))))+(((4)-(x))-((x)*((x)+(x))))),-0.057239512418505646,-0.0000002013079550976686,-0.9384853611448063,-0.028492026780705206,0.0007195849101918471,0.1280034662700201,0.000000025791901165097073,0.00047956410307305734,-0.05231401357865807,-0.4590153244835154,-0.5481996389986197,-0.4997356395413388,-0.9381132767187026,0.012394928805173145,-0.9361150957943566,0.8028348754886585,633.9209315270559,637.7729193316504,654.3887903142052,126.22567972572865,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,ReplaceBranchXR,0,0,4,2,2
434,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((7)+(x))*((x)*((6)*(1))))+(((0)*(x))*((2)*((0)+(8)))))*((((x)*(x))+((0)-(0)))+(((9)-(5))/((5)-((5)+((1)-(x))))))),(((x)*((x)*(2)))-((8)*((7)*(x)))),-0.15812026799692597,-0.0003407436242040635,-0.9144931510040812,-0.7035938413965753,0.4657158795562333,0.5087491578894647,0.0011535460152850027,0.004025737654618082,0.5572067582963154,0.20968102911233136,-0.17948876724758867,-0.2380862596879436,-0.8293419071425645,-0.5423974029272407,0.9692448900624623,0.6668696524619964,NaN,NaN,333058.34490914986,213.27100652039465,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,ReplaceBranchXR,0,0,3,1,2
435,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((8)+((9)*(9))),((((0)-(4))+((7)*((6)+(x))))*((x)*((1)*((x)-(x))))),-0.09257419680756032,-0.0000003503414366606269,-0.937533065693967,-0.04518723248949924,0.0007987649760126022,0.16331638756820796,0.000000019403676165914394,0.0007381066018039671,-0.09822605443436774,0.05707149960635747,-0.5136843215266524,-0.034340517478826715,-0.9372524579072221,0.029565945043287883,-0.9339863269542569,0.8351689694920034,642.7385103859237,628.2080496072692,676.1942932487838,105.52529975739888,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,ReplaceBranchXR,0,0,3,6,2
436,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((3)+(4))*((8)*(9)))*((7)*((3)+(x)))),((((x)*(x))+((x)*((0)+(2))))+(((5)-(7))*((x)*((x)/(x))))),-0.06731469992540157,-0.000009981705814700653,-0.9356017573338444,-0.1570513888605906,0.12253120583075695,0.27388833127755485,0.000009058920867510653,0.002427242890740967,1.98230549610699,-0.3050527823152632,5.2457115896775175,-0.320741047821834,-0.9222284207187376,-0.0621762784915099,0.04093388658865715,0.540495098138941,796.9130438086892,1718.858631850515,10680.437844749416,255.7289689408604,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,ReplaceBranchXR,0,0,2,1,2
437,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)*(x))*((6)*((6)*(3))))+((1)+((0)*((x)+(x))))),(((x)+((x)+(0)))-((x)-((x)+(x)))),-0.05885433404248024,-0.00000039266030004547254,-0.9305611068453548,-0.008366209810877934,0.2670163476612901,0.003853938310941446,0.0002649890115172112,0.00000016797676896773215,1.0750672649489321,0.6955818772106572,0.21993601590801282,0.2540608847016994,-0.8859321026239011,-0.007285947262400332,0.8128511565185164,0.008255384467473688,1749.0742276787767,644.9111236295056,54733.151553291325,634.9177549537858,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,ReplaceBranchXR,0,0,4,13,2
438,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((0)/((x)*(1)))/((8)+(4))),((9)*(x)),0.03569157679584931,0.00000018642277431680224,-0.9849780242574713,0.0004225504802655041,0.03074690883260784,0.017274540982791155,0.000014392328390362374,0.0000018955506969033613,0.3229637961133217,0.3654918396754826,0.40887228443528123,-0.010277834893837934,-0.9739461278303043,0.004005004268949338,-0.9374510224977304,0.07377034044034662,266.87622223313934,637.6454386386251,640.7045644358161,592.9748917300143,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,ReplaceBranchXR,0,0,4,2,2
439,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)*((x)*(0)))-((x)+((5)*(2))))+(((x)*(9))-((3)*((5)+((x)/(x)))))),(((8)+(0))*((x)*(9))),-0.024755595816482026,-0.000002252344545941443,-0.9512768253571948,-0.010300787778845393,0.16606540892062413,0.07600619392842624,0.00004358516601167998,0.0001899258947973451,1.2982393223453632,-0.4247174324879644,2.0955397327217793,0.3458592741002908,-0.9306046411785475,0.018348163316935673,0.258946128199436,0.5163035069400439,734.0398132104758,628.5312294938333,14380.884068404448,309.6638858863303,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,ReplaceBranchXR,0,0,9,1,2
440,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((x)*((9)*(x)))*((4)*(x))),(((8)+((6)-(0)))*((6)+((0)*(x)))),0.12205866171243987,0.0000056212023002883215,-0.9356945032676875,0.006482255738281796,0.14744233305039395,0.09740200889338275,0.00002156506832021621,0.00009834909873390327,2.942243451980082,-0.1363547239974504,9.58899502005226,0.3487516788044318,-0.9154311525901757,0.027062631184686253,0.22410402003883087,0.565628602139522,876.6193579946344,623.4674623365988,13201.828953679951,278.0858180889889,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,ReplaceBranchXR,0,0,10,4,2
441,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((0)-((1)+(x)))+((7)*(x))),((x)/((1)+(0))),-0.08609642740945132,-0.000006868006019884309,-0.9455528719560526,-0.08301367321599751,0.015294049279916419,0.12507738568646307,0.000006155245997864887,0.0010338217350030652,-0.568030116831956,-0.06202002012694606,0.721679346376523,-0.8597960467255326,-0.9413436390315318,-0.015030520696316394,-0.9344319296782377,0.008255384467473688,600.8315356446669,1141.7702998799696,671.6298749228542,634.9177549537858,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,ReplaceBranchXR,0,0,4,1,2
442,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((0)+((8)*(9))),(((0)+(x))*((9)+(x))),0.00040294150719079775,0.0000000013172768290154826,-0.9375250397944164,-0.12538936846607052,0.00037256147104350416,0.24793760442103457,0.000000005635138234189614,0.0018965553331442182,-0.1147057834455089,-0.07443630009405183,-0.19788166202476898,-0.9993895502164807,-0.9373510611389401,-0.04823283113095332,-0.9362570518205551,0.08188780654933482,641.7284932257298,2638.6828368803785,652.934699814784,587.7780665825798,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,ReplaceBranchXR,0,0,2,18,2
443,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((2)-(1))-((5)*((6)*(5))))*((7)*((x)*((7)+(x))))),((((x)*(x))+((5)*(9)))-((1)*((9)*((0)*(x))))),0.11225156576673857,0.000027107320837274506,-0.9388881168009041,-0.08181800467139846,0.20631920572190707,0.20171793459889786,0.00003110620508065258,0.0018747412961634593,2.3952803310536237,-0.06171933877219,7.806403024996699,-0.27352583736483815,-0.9153959742676204,0.009310627451850626,0.7040654787495725,0.8327629192836596,1134.714471057,3880.4407387777665,34613.21771456037,107.06566002017433,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,ReplaceBranchXR,0,0,2,2,2
444,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)*(9))*((x)*(5)))-((x)*((x)-(x)))),((x)*(9)),-0.14246898673972627,-0.0000012001394966767038,-0.9372613296238447,0.015838960782503284,0.16700182802358707,0.021615363313487432,0.000013091054594322275,0.000005420609877930999,4.087859550694512,-0.32919166482861845,22.642422250658637,-0.18708703545445582,-0.9150279885467834,0.020538999812504233,0.38553234370860173,0.07377034044034662,909.1043044574503,627.0585541446799,16670.114217431812,592.9748917300143,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,ReplaceBranchXR,0,0,3,6,2
445,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((9)*(1))*((x)*(x)))+(((5)+(9))-((0)*((x)-(5)))))*((((2)*(8))*((x)*(0)))-(((4)+(1))*((7)*((4)/(x)))))),(((9)*((x)*(9)))*((x)-((x)/(x)))),0.06705324420588392,0.000008535646521849896,-0.9061868592449469,0.005296322271971954,0.4492580651630863,0.07111583711395017,0.0015288459728837762,0.00001059911294442262,0.4518599171619146,0.4204717688507191,-0.5057572936608872,-0.09006614291044057,-0.8112127411193268,0.014776409217080616,0.89248411773949,0.5554709938643392,22381.847415384185,630.5105838021383,1226592.0476699953,284.5887481183252,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,ReplaceBranchXR,0,0,4,5,2
446,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(9))*((x)+((0)*(9))))*(((x)-((4)*(x)))*((x)*((5)*(9)))))-((((2)*(6))+((8)*(x)))-(((x)+(4))/((2)+((x)+((x)-(x))))))),(((((3)-(0))+((0)-(x)))+(((x)*(0))-((7)+(1))))*(((x)/((4)-(x)))-((6)*((x)/((x)*(x)))))),-0.16590520088371039,-0.00028602874740462893,-0.8807650579154607,-0.5293080830721637,0.5425353938488726,0.49399900926252827,0.0011237426110395515,0.002645041667243189,0.9162699942251958,0.10731605407514534,2.8139838451365455,-0.43525670561223295,-0.7507530046344668,-0.41390373236443745,0.9993230664120911,0.7280264875687648,NaN,NaN,15131833.013246913,122.33104136136322,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,ReplaceBranchXR,0,0,2,3,2
447,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((8)*(6))*((4)+((3)*(9))))+(((9)*(5))-((3)*((4)*(9)))))*((((0)+(2))*((x)/(3)))+(((0)/(x))+((x)-((x)-(x)))))),((((x)*(x))+((x)*((2)*(9))))+((6)/((4)*((6)*(x))))),0.01263224262613711,0.000008256825629351403,-0.9580074132001604,-0.45205885740758095,0.2735571542945426,0.4493424664609107,0.000141534209003672,0.0030185883185173314,1.8825552862529527,-0.06551510534400873,3.2320948797622173,-0.6157237008946925,-0.9151976405201623,-0.33821145224212457,0.773830829165676,0.7143194549555002,NaN,NaN,73067.94006018568,182.8935065064428,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,FellTreeD,0,0,1,1,2
448,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((7)*(9))*((9)*(1)))+((8)-((x)-((x)-(x))))),(0),-0.09002110150226386,-0.000023981171582108733,-0.9355555848189578,-0.017117412301285707,0.05648127331769215,0,0.0000054267652745417024,0.013077089923574824,-4.969894189811928,-7.501152836427531,33.44430770030596,57.87880858692511,-0.931037433829679,0,-0.4900456774366744,0,706.4005309907504,640.2028758309526,5223.587581559461,640.2028758309526,AddTreeWithDiv|SkipD|FellTreeD|ReplaceBranchR|AddTreeWithMult|SkipD|AddTreeWithDiv|AddTreeWithDiv|DeleteTerminalR|DeleteTerminalR|DivXD|MutateNonTerminalR|AddTreeWithAdd|SubXD|ReplaceBranchR|AddTreeWithAdd,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,AddTreeWithDiv,ReplaceBranchXR,0,0,2,1,2
449,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(x))*((x)/(6)))+(((x)*(4))+((7)-(x))))*(((2)-((x)/(0)))-((1)-((x)-((x)-(x)))))),((0)-((x)-(x))),NaN,0,-0.9550998111310847,-0.016281387034645798,0.21478405782106977,0,0.00005125756452032201,0,1.787842967445491,NaN,5.041361552723929,NaN,-0.9285259093907674,-0.016281387034645798,0.7377900008160293,-0.0162813870346458,1064.3835182826977,650.7987826936645,39065.04727193266,650.7987826936645,AddToLeafR|SubXD|AddTreeWithAdd|MultXD|DeleteNonTerminalR|DeleteNonTerminalR|DeleteNonTerminalR|AddTreeWithAdd|AddXD|MutateTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|DeleteNonTerminalR|MutateTerminalR|AddXD,AddTreeWithDiv|AddRandomSubTreeR|AddToLeafX|AddTreeWithAdd|ReplaceBranchR|ReplaceBranchXR|ReplaceBranchXR|FellTreeD|AddTreeWithSub|FellTreeD|ReplaceBranchXR|MutateNonTerminalR|FellTreeD|SubXD|DeleteTerminalR|AddTreeWithSub,DeleteNonTerminalR,ReplaceBranchXR,0,0,3,1,2
