gen,specEquation,range,seed,topAEquation,topPEquation,correlation,covariance,AMean,PMean,AStd,PStd,AVar,PVar,ASkew,PSkew,AExKur,PExKur,topAMean,topPMean,topABest,topPBest,topAMeanDelta,topPMeanDelta,topABestDelta,topPBestDelta,topAStrat,topPStrat,topADomStrat,topPDomStrat,topABirthGen,topPBirthGen,topAAge,topPAge,run
22,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)/(4))-((x)+(7)))*(((x)-(7))*((x)+((7)*(9)))))*((((6)*(7))/((1)-(2)))*(((x)+(x))+((x)-((x)/(x)))))),((((x)*((1)*(x)))/(((7)-(5))+((x)+(x))))*(((0)+((6)-(7)))+((x)*((x)*((x)/(x)))))),0.12461688199453601,0.00004192414634720402,-0.9638416991875178,-0.19389474125869183,0.20370773901043063,0.3361836526835568,0.00004917311990457614,0.0023016905321933015,1.519815332119384,0.31073316942869,2.8573997964809252,0.07827268637605478,-0.9409749121210008,-0.05361335366648064,0.6441856016768123,0.8583964367170583,NaN,NaN,36037.539217471356,90.65500844164957,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,12,4,0
23,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((x)*((0)-(x)))+((4)-(x))),(((9)*(x))+((x)+(x))),0.1537897177131875,0.00001276923125381275,-0.9399502619817001,-0.18323255521251175,0.00047451149285058673,0.17740825335108226,0.0000022919819079078384,0.0030079022581704683,-0.7954031561398829,0.2523437059431636,0.6412414820418668,0.4724925198068193,-0.9376455864772494,-0.020328285689173158,-0.9360005122176007,0.08998786390416343,638.7115977282784,1636.593712165145,655.562498079999,582.5923865696228,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,8,1,0
24,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)*(x))*((x)*(6)))+(((0)+(3))*((3)*(6))))/(((1)*((1)+(x)))-((x)+((0)+((x)-(x)))))),((((2)*((1)+(1)))-((x)*((2)/(4))))*(((0)-(4))-((1)+((1)*((x)*(x)))))),-0.09274760973916482,-0.0000551532905123621,-0.9468348092485281,-0.6085470770851856,0.27885608004427104,0.48431784054307886,0.00014392512690435892,0.0024569752587090695,2.3631572243680488,-0.02646977703014765,5.595145467983796,-0.11147861171304374,-0.8999094250898512,-0.49791230525600483,0.7455158077987817,0.8088004252403622,NaN,NaN,40251.01097515715,122.40651761877533,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,1,6,0
25,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((9)*((5)+(0)))*((2)*(9))),((((1)+((1)-(0)))/((x)/((1)-(x))))*(((5)*(x))/((3)*((x)+((x)-(x)))))),0.048494945438989856,0.0000009760494956070083,-0.937716349715961,-0.176369271859132,0.0055720124444475615,0.3599390717468991,0.00000015373022905695648,0.0026350657631680455,-0.2549664235232361,-0.12491640877573441,0.3164344297983859,-0.18558290554525092,-0.9368293231565534,-0.07258010333564081,-0.8933754812638132,0.862696998797342,647.0727837337955,2895.6143589405087,1092.1811764639704,26.534987385630245,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,2,4,0
26,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((x)-(6))*((x)*((0)+(6))))+(((2)*((x)*(5)))+((7)*((5)*(0)))))-((((1)*(5))+((4)+(x)))*(((7)-(9))+((0)-((x)-((5)+(x))))))),((x)*(9)),-0.11512725504337301,-0.00001396083013916075,-0.8507741876073864,0.016763322023667964,0.6007781421711959,0.02321577235245374,0.002543320401010416,0.000005781827244972194,0.1530537025193961,0.3012194518423872,-0.6825739334087122,0.461935476493609,-0.7343969589359054,0.023800836921099085,0.9963292806951484,0.07377034044034662,129270.5799310471,624.9655115868815,2790528.275958538,592.9748917300143,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,3,1,0
27,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((5)+(6))*((8)*(1)))-((8)*((x)+((5)+(2))))),(0),NaN,0,-0.9365070457201146,0,0.02977300554741544,0,0.000003824775387483768,0,1.9843523393154856,NaN,3.04760777718598,NaN,-0.9302221965131463,0,-0.7319792419817875,0,714.751207383212,640.2028758309526,2745.4025610504227,640.2028758309526,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,2,2,0
28,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((0)-((9)/(x))),((((x)*(x))-((x)*(x)))*((x)-((x)/(x)))),0.17562727082622479,0.00000000877925573805947,-0.9374991980249887,-0.010920291821952924,0.00003200064059778832,0.1434463738770699,0.000000000009996969519427202,0.0002499557472921898,0.0260491376931749,0.1241201623588198,-0.8026804746250957,0.01252413167286992,-0.9374920591786107,0.02287578468280254,-0.9374225966886687,0.5524798079667362,640.2842156179921,625.8380488801239,640.9957369911633,247.20380705446715,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,2,1,0
29,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)/(2))+((4)-(9)))*((5)/((4)+((x)*(x))))),((x)+(x)),0.11241152313740382,0.0000001467087539668667,-0.9496356301575359,-0.00007750137969070135,0.018406258098875614,0.0043531966541936595,0.000008209231077863028,0.00000020748557644109898,-0.09498229795695312,-0.2443379583245442,-0.6737646922318365,1.5745163659164807,-0.9433258499211934,0.0010375070812825846,-0.9300478271798285,0.016496957076577123,580.5272618516327,639.5404687391994,716.5373153615627,629.6414764680682,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,2,1,0
30,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((x)/((1)*(9)))*(((2)*(x))*((x)+(0))))*(((3)/((3)*(1)))+((4)*((x)*((x)-(x)))))),((9)-((x)/(x))),-0.12220606629416557,-0.00000011870356930704332,-0.9325835584341888,-0.000019708192591811407,0.2426180618062065,0.0005202763613534119,0.0001388454631096004,0.000000006795326572283636,1.2605015094450265,-0.016241645334949276,0.44166126383755744,0.1650974760874,-0.8988284387492143,0.000200881268921191,0.724330449790442,0.0014031886694923041,1341.9729225807384,640.0527811929051,37157.69843099663,639.3045504094102,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,3,3,0
31,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(0),(((9)*(9))+((9)/(x))),NaN,0,-0.9374999999999999,0.001804568630598159,0,0.0037248187793666476,0,0.00000015369074252690578,NaN,0.12568814697071257,NaN,-0.2936680962171465,-0.9374999999999999,0.002756661357057515,-0.9374999999999999,0.015537133004362609,640.2028758309526,638.2276541260837,640.2028758309526,629.1507455736627,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,4,1,0
32,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((0)+((0)-(x)))+((6)+(x))),(((9)+((1)/(1)))*((x)*((6)+(x)))),-0.07912491572508723,-0.000004523175742219839,-0.9389659899137008,-0.19897150924759086,0.00026823950687373133,0.3285013501152955,0.000001057639422018351,0.003089745959494822,-0.45623629431202845,0.16864060182436336,-0.5890081231749584,-0.3177332095867298,-0.9376439251498119,-0.08682753098895184,-0.9374256285443472,0.45580200199273946,638.7286151139293,4139.654454863587,640.9646809475715,348.3971233456952,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,5,4,0
33,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((6)+(3))+((9)*((x)*(0))))-(((7)-(2))-((x)+((x)+(x))))),((9)-((0)/(x))),0.11416766600480122,0.0000036991974428582217,-0.9380676704484232,-0.20955954859588097,0.010590238164239284,0.3146332527675216,0.00000040550434021691126,0.0025890072835251503,1.0766522847934523,-0.36140547913682525,1.2959796965576378,-0.021695186267957745,-0.9359528449924883,-0.1092146562734081,-0.8697764363270951,0.001091228138631197,656.0507651935955,4153.956616128903,1333.911999429581,639.4266453947978,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,5,3,0
34,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((9)*(x))*((9)*(6)))*((x)+((3)+((x)/(x))))),(((4)+((x)+(x)))/((1)+(0))),-0.05421618154990041,-0.000012924237177517918,-0.9369750555781026,-0.0793254790368422,0.1724884459857285,0.001876859663548219,0.00004182003268893313,0.0013588377915969368,0.9724213111067738,-0.1975788110531569,0.18617947517162658,0.12195639103418365,-0.9209967519103033,0.0006785334934895106,0.42694415859187057,0.015710036257813552,860.1596756007752,639.7147340000001,17874.77811608244,630.1452654392918,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,7,4,0
35,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((2)-((6)*(9)))*((x)*((x)*(x)))),((((0)+(0))+((x)*((x)*(1))))-(((0)*(x))+((x)+((5)*(7))))),-0.19589045403932134,-0.000030406591661515374,-0.9364454437366647,-0.03201222882857765,0.18059031527024097,0.1383828417930583,0.000030320701701963758,0.0007946386602875817,2.19397908822883,-0.5598546914729865,6.653287530656897,0.5083104102880611,-0.9136062262410831,0.038801594535361875,0.5035792312330446,0.5990198691319606,966.7131351180392,618.4640283414078,20634.2011812643,256.7086329327906,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,4,4,0
36,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((8)*(4))*((x)*((x)+(9))))+(((0)*(1))+((2)*((3)*(x)))))*((((x)+(x))-((7)-(0)))*(((x)+(x))+((x)*((x)/((6)*(2))))))),((0)*(x)),NaN,0,-0.8240140810717969,0,0.593325638526629,0,0.0025297012931929986,0,0.46249618391091946,NaN,-0.30280544037457124,NaN,-0.7031290124614735,0,0.99669331701992,0,165665.13159792632,640.2028758309526,3097740.5681169215,640.2028758309526,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,3,5,0
37,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((8)*(4))+((2)*((6)/(1))))/((6)*((3)+((x)*(x))))),(((((1)/(9))+((1)/(5)))*(((6)+(1))*((5)-(0))))*(((9)+((9)*(3)))-(((x)*(x))*((x)/((9)/(9)))))),-0.14942455372356928,-0.00004132497054885592,-0.9454257897805394,-0.491809186308431,0.20137940378944727,0.49993477513120815,0.000021858032240616606,0.0034992108184738495,1.778629908922032,-0.37973613536399126,7.428276566677038,0.2525661845884719,-0.9235180543488489,-0.3851117826782213,0.6517341835515754,0.6125572857470298,NaN,NaN,29412.148794144385,248.04193988450152,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,2,4,0
38,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((2)+(8))*((x)*((9)/(x))))*(((8)+(0))*((x)*((x)+(x))))),((x)*(9)),0.09395474296330529,0.0000008920636616183926,-0.951738401803421,0.00034934670979547673,0.1891770646532253,0.01761472819043118,0.00004265713166666061,0.0000021133071886801645,1.4275453777873544,0.4014098480210161,3.4524625774753503,-0.4086137144945936,-0.9267381402703098,0.003936937664737158,0.5473335786872601,0.07377034044034662,911.2346993808962,637.6928664038803,26140.627104927862,592.9748917300143,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,5,1,0
39,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((x)*(x)),((x)*((x)*(x))),-0.05288485320814561,-0.0000028246252045455794,-0.9397022297196893,-0.0452955075694383,0.0002752865084598017,0.28031687378374176,0.0000023578017075091643,0.0012099064050250835,-0.7882598490326104,-0.12856588940187388,1.793546268470719,-0.08741880981730654,-0.9374305480860938,0.023299657466778617,-0.9361150957943566,0.6005462915314183,640.9142888711892,1621.4621125380872,654.3887903142052,255.73141292292496,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,4,8,0
40,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((7)*(8)),(((x)+(0))*((x)*(x))),0.03882816080034098,0.0000011653575481324148,-0.9414158757030189,0.004742158232888467,0.00036370503558108276,0.22305564858694366,0.000002916349316854716,0.0003088767406819933,-0.09167779329256837,0.5612311541902852,-0.4108891011257687,0.28809971924867606,-0.9375260207497845,0.05584546859284772,-0.9365984678291293,0.6005462915314183,639.9363388894596,635.5346334222099,649.4374916460827,255.73141292292496,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,5,2,0
41,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(((((4)-(4))-((x)*(x)))*(((5)*(x))+((4)+(x))))*(((3)*((x)*(9)))+(((2)+(1))-((x)+((x)*(x)))))),((((7)+(x))-((8)*(1)))*((x)*((x)+((x)-(x))))),0.03489369377808137,0.000021456255645396544,-0.9243132168844738,-0.06613379103938091,0.33002267020639237,0.15580680544107944,0.000411891239786545,0.00091797620476497,0.7712504144071566,-0.20137070173971908,-0.30701199857071426,-0.5348608085708251,-0.8749185770781183,-0.00663262376701239,0.9990174586794065,0.6138965735723046,164423.09094640161,683.262900366735,10425257.237128478,247.18452396719525,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,6,10,0
42,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((3)-(x))*((8)*(x)))-((x)+((x)*(x)))),((x)-(9)),0.20968537556323505,0.00000012272930942603864,-0.9365751657866314,0.000034930257187692305,0.039238893185559794,0.003605156284651087,0.0000013163241270815612,0.00000026025402558590715,2.5992301781611995,-0.2346988468450529,14.536871768217862,-0.2658220266934044,-0.9301842418134263,0.0011488290280832808,-0.6387540548683591,0.00988042725195995,715.1399867098062,639.4682971365692,3700.331087288752,633.8773978898093,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,3,1,0
43,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,((((0)+((x)*(x)))*((6)*((x)*(x))))+(((7)-(x))*((x)*((x)/(x))))),((((x)-((0)+(5)))+((x)*((1)+(x))))/(((1)/(4))+((5)-((5)+(0))))),0.0867321876248178,0.00005284147697666534,-0.9570052942263867,-0.2957440958071833,0.24928618427673843,0.36387365103842545,0.00008963360964994718,0.004141125655553532,0.9556822008957911,-0.21078356736591874,0.8397996126387861,-0.22960553832193886,-0.9298305054066678,-0.16158282335996224,0.8477136984246256,0.1640147358869471,NaN,NaN,176316.18864218213,535.2001702374749,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,5,12,0
44,((((x)*(x))*((x)+((2)*(x))))/((3)*((x)*((x)+(5))))),20,-10,(0),(0),NaN,0,-0.9374999999999999,0,0,0,0,0,NaN,NaN,NaN,NaN,-0.9374999999999999,0,-0.9374999999999999,0,640.2028758309526,640.2028758309526,640.2028758309526,640.2028758309526,AddTreeWithDiv|DivXD|AddTreeWithDiv|AddTreeWithAdd|ReplaceBranchXR|ReplaceBranchR|AddTreeWithMult|SkipD|SkipD|DeleteTerminalR|FellTreeD|AddTreeWithDiv|DeleteTerminalR|AddTreeWithMult|MultXD|AddTreeWithDiv,AddRandomSubTreeR|AddTreeWithSub|SkipD|AddToLeafR|FellTreeD|AddToLeafX|AddTreeWithDiv|MutateNonTerminalR|MutateNonTerminalR|SubXD|SkipD|SubXD|AddTreeWithAdd|SkipD|MultXD|AddTreeWithAdd,AddTreeWithDiv,SkipD,0,0,6,13,0
