gen,avgA,avgP,topA,topP,topADomStrat,topPDomStrat,topAStrategies,topPStrategies,topABirthGen,topPBirthGen,topADelta,topPDelta,topAEquation,topPEquation,spec,run
1,-0.8598490798179064,-0.02320413215939301,-0.48200094184939435,0.39302043765063716,MultXD,AddTreeWithDiv,MultXD|MutateNonTerminalR|DivXD|AddTreeWithDiv|ReplaceBranchR|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddRandomSubTreeR|AddTreeWithSub|DivXD|AddTreeWithDiv|MutateNonTerminalR,0,0,914945.5,914945.5,((((((((5)*(x))*(((6)-((x)*(x)))*(x)))+((2)-(((2)-(2))+(7))))*(x))/(x))*(x))*(x)),((((((7)*(((9)/((6)*(0)))+(5)))-(((9)*((8)-(6)))+((4)*((8)/(6)))))+(((5)-(1))+((2)*(9))))+(x))/(x)),5*x*x*x+2*x+7,1
2,-0.6061709736178947,0.09926132541208302,0.3929067286558289,0.33712838544974094,MultXD,AddRandomSubTreeR,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithSub|SkipD|SkipD|AddTreeWithDiv,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddRandomSubTreeR|AddTreeWithSub|DivXD|AddTreeWithDiv|MutateNonTerminalR,1,0,19175157.5,19175157.5,(((((((5)*(x))*((x)*((1)*(9))))*((2)*((x)+((6)/(x)))))*(x))*((0)-(x)))*(x)),((((((5)*((x)*(x)))*(((4)/(0))+((3)-(9))))/((((x)-(3))*(7))+(((1)-(8))*((x)-((3)/((2)/(7)))))))+(x))/(x)),5*x*x*x+2*x+7,1
3,-0.41337726161834165,0.1882165301915085,0.7248692545371485,0.4583498057649863,MultXD,ReplaceBranchXR,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|ReplaceBranchXR|AddTreeWithMult|AddToLeafR,2,2,8245271417.5,8245271417.5,((((((((((1)*(x))*((6)+(9)))*((x)*(x)))*((2)*((x)+(7))))*(x))*(x))*(x))*(x))*(x)),(((((0)/(((x)+(x))*(0)))-((9)*(((4)/(0))*(x))))+((x)-((6)*(4))))+(x)),5*x*x*x+2*x+7,1
4,-0.08289122205751812,0.14909389569698686,0.7999252063689752,0.37797023469510554,MultXD,AddRandomSubTreeR,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddRandomSubTreeR|AddTreeWithSub|DivXD|AddTreeWithDiv|MutateNonTerminalR,3,3,1627633302.5,1627633302.5,(((((((((5)*((x)*(1)))*((x)*(((5)*(4))*(9))))+((2)+((x)+(7))))*(x))*(x))*(x))*(x))*(x)),((((((x)*(((9)/(0))-(0)))*((((8)/(1))*(x))+((2)*(8))))*((x)*(1)))+(x))/(x)),5*x*x*x+2*x+7,1
5,0.4505623042350332,-0.13101096991398112,0.9146968972893287,0.09478752058684313,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|SubXD|SkipD|AddTreeWithMult|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,4,4,1341027351,1341027351,(((((((((5)*((1)*(6)))*((x)*(x)))*((2)*((x)+(7))))*((7)*(x)))*(x))*(x))-(x))*(x)),(((((((0)/(6))-(9))*(((x)+(1))-((5)*(x))))-((((1)-(5))*((4)*(3)))*((x)*(((4)/(0))*((x)*(x))))))+((8)*(1)))/(x)),5*x*x*x+2*x+7,1
6,0.48210723353266244,-0.06502957821145108,0.9655111542683967,0.21687805867108687,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,5,5,1065078423.9,1065078423.9,((((((((((6)*(2))*(x))*((x)*(x)))+(((x)*(0))+((x)+(7))))*(x))*(x))*(x))*((7)*(7)))*(x)),((((((5)*((4)+(9)))-(((8)*(x))+(((4)-(4))+(x))))+(((x)*((3)*(x)))*((x)*((x)*((x)*(((0)/(2))-(6)))))))+((0)/(0)))/(x)),5*x*x*x+2*x+7,1
7,0.5399779118621734,0.05432971162126047,0.7990159878683152,0.476531195727104,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,6,6,994994669.5,994994669.5,(((((((((5)*(x))*(((3)*(7))*(x)))-((2)*((x)+((0)*(x)))))*(x))*(x))*((8)*(6)))*(x))*(x)),(((((((7)*(2))-(3))*((3)*(5)))*(((1)/(0))+(1)))+((0)+(2)))/(x)),5*x*x*x+2*x+7,1
8,0.5999360563456437,0.05052363576281795,0.9946691941769563,0.21109699865782483,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,7,7,3189699614.9,3189699614.9,((((((((((6)*(x))*((7)*(6)))*((x)*(x)))+((2)+((x)+(7))))*(x))*((7)+(0)))*(x))*(x))*(x)),(((((((1)*(6))*((x)-(x)))*(((x)+(2))*((x)-(5))))*(((((6)/(5))/(1))*((x)*(6)))*((1)-(7))))+(x))-((5)/(0))),5*x*x*x+2*x+7,1
9,0.5805579380450199,0.1339673462019414,0.7811984073349406,0.4326173925594049,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,8,8,670127933.1,670127933.1,(((((((((5)*((x)*(8)))*((x)*(x)))+(((2)-(1))*((x)-((9)*(5)))))*(x))*(x))*(x))*(x))*(x)),(((((((5)-(x))*(((4)/((4)/(0)))*(x)))+(((2)*(0))*((x)*(9))))*(((6)*(((0)/(9))*((9)+(3))))+((x)*((x)*((x)*(x))))))+(x))/(x)),5*x*x*x+2*x+7,1
10,0.5561699761407921,0.08551463605755459,0.7796049668649985,0.3385327457256845,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,9,9,3017971812.5,3017971812.5,(((((((((5)*((6)*((x)*(6))))*((x)*(x)))-((2)*((x)+((6)*(3)))))*(x))*(x))*(x))*(x))*(x)),((((((8)/((5)/(0)))-(7))*(((x)-(3))-((0)+(4))))+(x))/(x)),5*x*x*x+2*x+7,1
11,0.6594468289482375,-0.020408338536077767,0.8832686101054366,0.23204742464830116,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,10,9,8904059052.5,8904059052.5,(((((((((5)*((4)*(9)))*(((7)*(8))*((5)*(8))))+((2)+((x)+(7))))*(x))*(x))*(x))*(x))*(x)),(((((((5)*((8)/(0)))*((6)*(x)))*(((x)+(2))*((x)*(5))))*((((x)-(6))*((2)*((2)/(8))))*((1)*(7))))+((7)/(x)))*(x)),5*x*x*x+2*x+7,1
12,0.6018677018986299,0.050771393217752835,0.9923854691443934,0.3362183820998333,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,11,11,44080538049.5,44080538049.5,(((((((((5)*(x))*((x)*(x)))*(((8)*(x))*((((5)*(4))*(0))+(7))))*(x))*(x))*(x))*(x))*(x)),((((((((2)/(0))*(x))+(((2)*(1))*(x)))*(((0)+(6))*((5)*(4))))*((x)*((2)/(2))))+(x))/(x)),5*x*x*x+2*x+7,1
13,0.6662402645635906,-0.009912510314442093,0.9949448405308118,0.2146536838598061,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,12,12,25629000907,25629000907,(((((((((5)*((5)-(0)))*((x)*(x)))*(((9)*(1))*(((8)*(7))+(7))))*(x))*(x))*(x))*(x))*(x)),(((0)+((x)/(0)))*(x)),5*x*x*x+2*x+7,1
14,0.5853214373132678,0.06793846305408904,0.8074646490347055,0.2971116053333109,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,13,13,3114248894.5,3114248894.5,(((((((((5)*(x))*(((9)*(7))*(x)))+((2)-((x)+(7))))*(x))*(x))*((5)*((3)+(7))))*(x))*(x)),((((((5)*((2)*(x)))*(((3)*(7))+((2)*(((5)/(0))-(3)))))*((((9)/(1))+(x))*(2)))+(x))/(x)),5*x*x*x+2*x+7,1
15,0.7591880125695674,0.007663852070851346,0.9930799115385993,0.40199756197388925,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,14,14,4561583928.7,4561583928.7,(((((((((5)*(x))*((x)*((6)*(2))))+((2)*((x)-(7))))*(x))*(x))*((8)*((6)*(8))))*(x))*(x)),((((((4)/(0))-(4))*(((4)+((7)-(x)))*((x)*((x)*((x)*((2)/(9)))))))+(x))/(x)),5*x*x*x+2*x+7,1
16,0.4987517339722139,0.0833389602379703,0.795187770127262,0.35191535453976514,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,15,15,1441686479.9,1441686479.9,((((((((((3)*((6)*(x)))*(x))*((x)+((7)*(5))))+((2)*((x)+(7))))*(x))*(x))*(x))*(x))*(x)),(((((((5)*(((2)/(0))/(9)))*((9)-(7)))*((x)+(5)))*((((7)/(6))+((7)*(x)))*((x)*((x)*((x)*(x))))))+(x))/(x)),5*x*x*x+2*x+7,1
17,0.5976136774170313,0.026427883667779057,0.8056043444709218,0.3873111229602869,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,16,15,5667893900.5,5667893900.5,(((((((((((x)*(4))*(9))*(x))*((x)*(x)))+((2)*((1)+(8))))*(x))*(x))*(x))*(x))*(x)),(((((((5)*(x))*((x)-(x)))*((((9)/(0))*(x))*(((3)+(8))*(9))))+((((4)/(x))+((5)*(8)))*(((1)/(9))*((x)*((x)-(x))))))+(x))/(x)),5*x*x*x+2*x+7,1
18,0.6610832702148657,-0.03713054586719179,0.8275015082309674,0.4224022477697747,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,17,17,472817963.9,472817963.9,((((((((((4)*(7))*(x))*((x)*(x)))+(((0)+(9))*((x)+(7))))*(x))*(x))*(x))*(x))*(x)),(((((((1)/(0))+(((x)/(0))+(2)))*((((6)/(4))-(6))+((5)+(3))))*((x)+(7)))+(x))/(x)),5*x*x*x+2*x+7,1
19,0.5852790623007459,-0.00309631115302047,0.8944717755929364,0.28754845221061653,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,18,18,1994836391.5,1994836391.5,(((((((((5)*((9)*(4)))*((x)*((9)-(1))))+((2)*((x)-(7))))*((7)*(x)))*(x))*(x))*(x))*(x)),(((((x)*(((5)/(0))*(6)))*((3)+(0)))+(x))/(x)),5*x*x*x+2*x+7,1
20,0.7339334736836236,0.08392889736237497,0.992243031165505,0.3542302607287056,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,19,19,587040401.9,587040401.9,(((((((((5)*((x)*(x)))*((x)*(x)))+((2)*((0)*(4))))*(x))-(x))*((7)*(x)))*(x))*(x)),((((((x)+(0))-((x)*((9)/(5))))*(((2)/(0))*((6)+(3))))+(x))/((9)/(x))),5*x*x*x+2*x+7,1
21,0.5644194139957314,0.08507305683339267,0.9418727685803756,0.31679438306631014,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,DivXD|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,20,20,155187699.3,155187699.3,(((((((((5)+(x))*((x)*((x)*(6))))+((2)*(((0)*((2)+(5)))+(7))))*(x))*(x))*(x))*(x))*(x)),(((((((5)/(0))*((x)*((4)-(4))))*(((x)+(((7)/(3))*(0)))*((6)-(x))))+((x)*(2)))+(x))/(x)),5*x*x*x+2*x+7,1
22,0.6121719994265572,0.12313292436847871,0.7934189483260395,0.4163232848109478,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,DivXD|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,21,20,1235747599.5,1235747599.5,(((((((((5)+(x))*(((9)*(7))*(x)))+((2)*(((6)*(0))+(7))))*(x))*(x))*((x)*(7)))*(x))*(x)),(((((((5)*(1))*((x)*(x)))*(((x)+((5)-(3)))*((x)*(8))))+((((1)/(8))*((x)*(2)))*(((x)/(0))*((x)*((x)*(8))))))+(x))/((3)/(4))),5*x*x*x+2*x+7,1
23,0.7141592307509681,0.18203795535218348,0.9730435332676027,0.39877016348491273,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,22,22,302029897,302029897,(((((((((5)+((2)*((9)*(9))))*((x)*(x)))+((2)+(2)))*(x))*(x))*(x))*(x))*(x)),((((((((4)*(0))*((0)/(7)))*((x)*(x)))+(((2)*(1))*((x)+(1))))*(((6)-(9))*(((5)/(8))*(((1)/(0))*((x)*(x))))))+(x))/(x)),5*x*x*x+2*x+7,1
24,0.543753262958383,0.1341127165872263,0.8073853453780775,0.3809511144879604,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,23,23,311592907.6,311592907.6,((((((((((9)*(5))*(x))*(((7)*(5))*(x)))+((7)+(0)))-(x))*(x))*(x))*(x))*(x)),(((((((8)+(9))*((x)+(0)))*((((5)-((7)/(9)))+((9)*(1)))*((x)*((3)/(0)))))*(((x)+((7)*(x)))*((x)*((x)*((x)*(x))))))+(x))/(x)),5*x*x*x+2*x+7,1
25,0.6474802027905863,0.07639145046251802,0.7943646269803301,0.2786928217413381,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,24,24,1142638671.5,1142638671.5,(((((((((5)*(((8)*(8))*(9)))*((x)+(x)))+((2)*(((7)*(x))+(7))))*(x))*(x))*(x))*(x))*(x)),(((((7)+(2))+((((1)/(2))*((9)*(((4)/(0))/(x))))*((8)-(8))))+(x))/(x)),5*x*x*x+2*x+7,1
26,0.5591595699669868,0.06366753603513627,0.8157900121245228,0.24816298548126495,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,25,25,2684096380.5,2684096380.5,(((((((((5)*(((x)*(8))*((6)-(2))))*((x)*(x)))+((2)+((x)+(7))))*(x))*(x))*(x))*(x))*(x)),(((((((5)*((1)-(5)))*((1)-(x)))*((x)-(2)))*(((x)+((7)-(x)))*(((9)/(4))*((x)*(((7)/(8))*(x))))))+(x))/((5)/(0))),5*x*x*x+2*x+7,1
27,0.48160510914411975,-0.01839126503647784,0.7814426515156047,0.1880054703603271,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,26,25,261061425.5,261061425.5,((((((((((7)+((5)*(1)))*(x))*((x)*((7)+(5))))+((2)*((x)+(7))))*(x))*(x))*(x))*(x))*(x)),((((((5)-(5))*((2)*(3)))*(((7)/(0))*((3)+(7))))+(x))/(x)),5*x*x*x+2*x+7,1
28,0.5729710315739859,-0.0011226306778498619,0.9734420689119124,0.291873200858855,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,27,27,8152292413.8,8152292413.8,(((((((((((6)*(9))*(9))*(x))*((x)*(x)))+(((9)-(0))+((x)+(7))))*(x))*(x))*(x))*(x))*(x)),(((((((7)*(((x)/(0))/(2)))*((x)*(9)))*(((x)*(x))*((2)*((1)/(2)))))-((4)-(7)))+(x))/(x)),5*x*x*x+2*x+7,1
29,0.4471297950530567,0.09526950091466888,0.8021150296109975,0.43524124570918465,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,27,28,164242519743.1,164242519743.1,(((((((((((4)*(4))*(9))*(x))*((x)*(x)))*((2)*(((3)*(9))+(7))))*(x))*(x))*(x))*(x))*(x)),(((((((8)/(0))*(((6)/(2))*(x)))*(((x)*(x))-(((7)/(8))*(8))))*((8)*(3)))-(x))/(x)),5*x*x*x+2*x+7,1
30,0.525128696682941,-0.02693947696938807,0.9169935501384119,0.3212623111084304,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,27,29,2604098825.5,2604098825.5,(((((((((5)*((6)*(8)))*((x)*(x)))+((2)*((x)-(7))))*((6)*(x)))*(x))*(x))*(x))*(x)),((((x)+(((0)*(6))/(4)))+((8)/(0)))/(x)),5*x*x*x+2*x+7,1
31,0.5998301134625788,0.1372958075727404,0.988282410721917,0.37097569255558843,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,30,30,1207664067.1,1207664067.1,((((((((((x)*(9))*(x))*((x)*(x)))+((2)*((x)-((x)*(1)))))*(x))*((2)+(6)))*(x))*(x))*(x)),((((((5)*((x)-(x)))*((9)+(x)))*(((7)*(x))+((x)*(((8)/(0))*((x)*((8)-((5)/(7))))))))+(x))/((3)*(4))),5*x*x*x+2*x+7,1
32,0.5902524156187392,-0.016652422942446978,0.8117775060811091,0.2698565988754786,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,31,31,73565229.5,73565229.5,((((((((((2)*(7))*(x))*((x)*((0)-(3))))+((2)*((x)*((6)*(1)))))*(x))*(x))*(x))*(x))*(x)),(((((((x)*(6))-((2)*((7)/(1))))+(((9)-(9))*((x)+(7))))*(((x)*(((0)/(2))*(((7)/(0))*(6))))*((5)*((9)*((x)*(x))))))+(x))/(x)),5*x*x*x+2*x+7,1
33,0.5746746578689399,0.0760291926706655,0.991894116725339,0.22984729890831773,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,31,32,6321991949.5,6321991949.5,(((((((((5)*((1)*(x)))*(((9)*(2))*((4)+(7))))*((2)*((x)+(7))))*(x))*(x))*(x))*(x))*(x)),(((((((0)*(8))*(((4)+((5)/(7)))-(x)))*(((x)*(6))*((3)*(2))))+(((7)-(((7)/(0))*((2)/(9))))*((x)*((x)*((x)*(x))))))+(x))/(x)),5*x*x*x+2*x+7,1
34,0.7434521252111255,0.07694209710073412,0.9503829818940422,0.43553626905304565,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,32,33,3531533226.5,3531533226.5,(((((((((5)*(x))*((x)*(x)))*((((1)*(6))*(4))*((x)+(7))))*((1)-(2)))*(x))*(x))*(x))*(x)),(((((((8)-(2))*((x)*(8)))*(((x)+(7))*((x)+(2))))*(((x)+(((0)/(6))*(x)))*((x)*(9))))+((1)/(0)))/(x)),5*x*x*x+2*x+7,1
35,0.6081696872802065,0.1320836158600517,0.8118594475070504,0.3201505506693973,MultXD,AddTreeWithDiv,AddTreeWithMult|MultXD|MultXD|MutateNonTerminalR|MultXD|SkipD|AddTreeWithMult|MultXD|AddRandomSubTreeR|MultXD,AddRandomSubTreeR|ReplaceBranchXR|SkipD|AddTreeWithDiv|AddXD|AddTreeWithDiv|ReplaceBranchR|DivXD|AddTreeWithDiv|MutateNonTerminalR,34,34,1255620568,1255620568,(((((((((5)*(x))*((x)*(x)))+(((8)+(2))*(((6)*(6))*(7))))*(x))*(x))*((x)*(9)))*(x))*(x)),(((((6)*((4)+((5)/(0))))-(((x)/(3))*(1)))+(x))/(x)),5*x*x*x+2*x+7,1
